id,user,created_at,full_text,retweeted_status,quoted_status,place,source,text,display_text_range,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,timestamp_ms,possibly_sensitive,scopes,liquor_type
1471228313070981129,223575083,2021-12-15T21:18:58+00:00,"@ifeeltheneed_ @T21Jan Young people too though!Ukrainian waitress absolutely loved it. She was adorable, prob degree educated, she was flown home for LD & spent 2mths studying whiskies (already knows about wine) off her own bat! Her next trip was Dubai, but she said no, as she doesn’t like the Arabs!",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@ifeeltheneed_ @T21Jan Young people too though!Ukrainian waitress absolutely loved it. She was adorable, prob degre… https://t.co/RaaHzty62o","[23, 305]",1,1.4712245081954796e+18,1.1725424514222367e+18,ifeeltheneed_,,,,0,0,0,0,0,0,0,low,en,1639603138593,,,wine
1471228316728414211,1249750429,2021-12-15T21:18:59+00:00,"@Rieseled This happened to me once when I was telling someone about a wine I had years ago. Googled it. Just clicked on a link that popped up— started reading & was thinking “this is exactly how I remember it.” Turns out, that’s because I wrote the excerpt I was reading.",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@Rieseled This happened to me once when I was telling someone about a wine I had years ago. Googled it. Just clicke… https://t.co/ZigQ0SERJH,"[10, 275]",1,1.4712273366201917e+18,307861230.0,Rieseled,,,,0,0,0,0,0,0,0,low,en,1639603139465,,,wine
1471228327910416387,1345046650113425409,2021-12-15T21:19:02+00:00,"Been to some shit work Xmas parties in my time: cheezy wotsits, warm white wine, embarrassed chit chat with arsehole managers everyone hates, everybody wondering when's the earliest they can bale out...Rather do a lifetime of them than spend a second with these #ToryScum https://twitter.com/JamesEaden2/status/1471228327910416387/photo/1",,,37a7a3220f8e2174,f0976f342215a984184a13a54b26877ece8cebba,"Been to some shit work Xmas parties in my time: cheezy wotsits, warm white wine, embarrassed chit chat with arsehol… https://t.co/9kFCA9u2ay","[0, 271]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603142131,0.0,,wine
1471228340770156548,1381755283958083584,2021-12-15T21:19:05+00:00,You can’t pour new wine into old skin,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,You can’t pour new wine into old skin,,0,,,,,,,0,0,0,1,0,0,0,low,en,,,,wine
1471228341575421955,1441608924700950534,2021-12-15T21:19:05+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603145389,,,wine
1471228345329373189,917113343198089218,2021-12-15T21:19:06+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603146284,,,wine
1471228359145316352,213062917,2021-12-15T21:19:09+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603149578,,,wine
1471228362848972801,29412864,2021-12-15T21:19:10+00:00,"RT @bmstores: 🍷 #COMPETITION TIME 🍷

We're celebrating @threemillswines Mulled Wine Liqueur by giving away the chance to #WIN a £100 B&M gi…",1.471149327401861e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @bmstores: 🍷 #COMPETITION TIME 🍷

We're celebrating @threemillswines Mulled Wine Liqueur by giving away the chance to #WIN a £100 B&amp;M gi…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603150461,,,wine
1471228366120534018,3351713247,2021-12-15T21:19:11+00:00,"@nicolathorp_ Yes! Mine says this too, although it’s not true. We are being told to go and get the third dose. Bookings for 30 and over opened beginning of the week. Think Im going to have a glass of wine and try and understand the confusion ! 🍷",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@nicolathorp_ Yes! Mine says this too, although it’s not true. We are being told to go and get the third dose. Book… https://t.co/NXMmPYk9dE","[14, 245]",1,1.4712245415233618e+18,1072484382.0,nicolathorp_,,,,0,0,0,0,0,0,0,low,en,1639603151241,,,wine
1471228368406429710,1328868706781433856,2021-12-15T21:19:11+00:00,Now I want crabs & shrimp 😭😭😭😂😂 but I gotta have my wine,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Now I want crabs &amp; shrimp 😭😭😭😂😂 but I gotta have my wine,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603151786,,,wine
1471228372873318407,344048515,2021-12-15T21:19:12+00:00,"We had a 'guess the baby' competition at uni with buffet, pub quiz & secret santa. I'm currently travelling home with a swag bag full of wine & Christmas cards & the students may have also bought me a few jagermiesters & sambucas 💚 a fine day all round https://twitter.com/doublenegativeL/status/1471228372873318407/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"We had a 'guess the baby' competition at uni with buffet, pub quiz &amp; secret santa. I'm currently travelling home wi… https://t.co/NqC1tFYhh0","[0, 268]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603152851,0.0,,wine
1471228382545387524,1718382889,2021-12-15T21:19:15+00:00,@_knotURfrend_ No 😂 spent the evening talking about investing and money things over wine and it was really lovely,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@_knotURfrend_ No 😂 spent the evening talking about investing and money things over wine and it was really lovely,"[15, 113]",0,1.4712277819168072e+18,1.2540618259158671e+18,_knotURfrend_,,,,0,0,0,0,0,0,0,low,en,1639603155157,,,wine
1471228404842250249,20249169,2021-12-15T21:19:20+00:00,RT @MonsoonValleyUK: #Win three bottles of wine! RT & follow @MonsoonValleyUK for the chance to win! #competition #goodluck https://t.co/3w…,1.4711785403601265e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @MonsoonValleyUK: #Win three bottles of wine! RT &amp; follow @MonsoonValleyUK for the chance to win! #competition #goodluck https://t.co/3w…,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603160473,,,wine
1471228411079233541,2802615899,2021-12-15T21:19:21+00:00,"@Ladychi05 I drink black label, Hansa, Castle, Zambezi, Windhoek, St Louis, Ciders, Wine, Whiskey, Gin....everything",,,,f0976f342215a984184a13a54b26877ece8cebba,"@Ladychi05 I drink black label, Hansa, Castle, Zambezi, Windhoek, St Louis, Ciders, Wine, Whiskey, Gin....everything","[11, 116]",0,1.4712278113188782e+18,67316285.0,Ladychi05,,,,0,0,0,0,0,0,0,low,en,1639603161960,,,wine
1471228419249737737,1135976616889323520,2021-12-15T21:19:23+00:00,we have wine in the kitchen.,,1.4712278459428577e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,we have wine in the kitchen.,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603163908,,,wine
1471228431215915011,1450815568215298056,2021-12-15T21:19:26+00:00,"RT @jaeedimples: KN💭:

""Why aren't you sleeping?""

""The wine you gave me is so good""

""Emos🍷""

""Hahahah"" https://twitter.com/jaeedimples/status/1471223790231498755/photo/1",1.4712237902314988e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @jaeedimples: KN💭:

""Why aren't you sleeping?""

""The wine you gave me is so good""

""Emos🍷""

""Hahahah"" https://t.co/lMmQnfEmtU",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603166761,1.0,,wine
1471228451696877576,2966251421,2021-12-15T21:19:31+00:00,@GRDecter Like a fine wine.,,,,9335de48b3673c3f69433a34861c115d1d382be3,@GRDecter Like a fine wine.,"[10, 27]",0,1.471221082929746e+18,1.2814572675821773e+18,GRDecter,,,,0,0,0,0,0,0,0,low,en,1639603171644,,,wine
1471228464476872710,1620821917,2021-12-15T21:19:34+00:00,"RT @frankstero: There's something for everyone in my Top 10 picks from the @SuperValuIRL Xmas wine sale: Cava, Rosé, Chablis, Douro, Margau…",1.470855673839825e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @frankstero: There's something for everyone in my Top 10 picks from the @SuperValuIRL Xmas wine sale: Cava, Rosé, Chablis, Douro, Margau…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603174691,,,wine
1471228467941359620,57292184,2021-12-15T21:19:35+00:00,RT @ChrisWalkey: Just spoke to me dear friend who runs a London restaurant / wine bar - Lost 30k of bookings last two days. I'm heartbroken…,1.4712246237107569e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @ChrisWalkey: Just spoke to me dear friend who runs a London restaurant / wine bar - Lost 30k of bookings last two days. I'm heartbroken…,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603175517,,,wine
1471228471485546496,1162672376661839872,2021-12-15T21:19:36+00:00,@NL_Times Always had a glass of wine at hairdresser.,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@NL_Times Always had a glass of wine at hairdresser.,"[10, 52]",0,1.47119814041387e+18,1079955560.0,NL_Times,,,,0,0,0,0,0,0,0,low,en,1639603176362,,,wine
1471228473347878925,1172690975048830976,2021-12-15T21:19:36+00:00,"RT @bmstores: 🍷 #COMPETITION TIME 🍷

We're celebrating @threemillswines Mulled Wine Liqueur by giving away the chance to #WIN a £100 B&M gi…",1.471149327401861e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @bmstores: 🍷 #COMPETITION TIME 🍷

We're celebrating @threemillswines Mulled Wine Liqueur by giving away the chance to #WIN a £100 B&amp;M gi…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603176806,,,wine
1471228473838555137,1371259513454608387,2021-12-15T21:19:36+00:00,@xyenoh_ Still fine like wine 🔥👏🏻👏🏻,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@xyenoh_ Still fine like wine 🔥👏🏻👏🏻,"[9, 35]",0,1.4712123037942497e+18,8.951973511739187e+17,xyenoh_,,,,0,0,0,0,0,0,0,low,en,1639603176923,,,wine
1471228479672832003,3326845083,2021-12-15T21:19:38+00:00,@HelenWe16937034 Currently testing theory that wine and cider (Kopparberg) don't mix😉 X  xx,,,,f0976f342215a984184a13a54b26877ece8cebba,@HelenWe16937034 Currently testing theory that wine and cider (Kopparberg) don't mix😉 X  xx,"[17, 91]",0,1.4712120361389302e+18,1.1464851460670587e+18,HelenWe16937034,,,,0,0,0,0,0,0,0,low,en,1639603178314,,,wine
1471228480167845892,25793925,2021-12-15T21:19:38+00:00,I’m still trying to get my hands on that E-40 wine,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,I’m still trying to get my hands on that E-40 wine,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603178432,,,wine
1471228482986594304,266947892,2021-12-15T21:19:39+00:00,Hot sex and cold wine,,,,f0976f342215a984184a13a54b26877ece8cebba,Hot sex and cold wine,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603179104,,,wine
1471228490469023751,1094619968166072320,2021-12-15T21:19:40+00:00,RT @its_orison: @iamandlenkosi Aged like a fine wine https://twitter.com/its_orison/status/1471186168943452161/photo/1,1.4711861689434522e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @its_orison: @iamandlenkosi Aged like a fine wine https://t.co/xIoe2Amwv1,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603180888,0.0,,wine
1471228496030564353,821555400713437186,2021-12-15T21:19:42+00:00,Well look who found an idea at the very back of the wine cave.,,1.4711544104620974e+18,,f0976f342215a984184a13a54b26877ece8cebba,Well look who found an idea at the very back of the wine cave.,,0,,,,,,,1,0,0,1,1,0,0,low,en,,,,wine
1471228505358835712,1312405418174541824,2021-12-15T21:19:44+00:00,"RT @_kaku0609: “For me, Grindelwald is a fragile, thin piece of crystal. I want him to speak like you're tapping a wine glass."" - Johnny De…",1.4703595390989844e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @_kaku0609: “For me, Grindelwald is a fragile, thin piece of crystal. I want him to speak like you're tapping a wine glass."" - Johnny De…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603184438,,,wine
1471228536061104128,3712375817,2021-12-15T21:19:51+00:00,@fitterhappierAJ Not sure if you're a wine drinker/lover but Croatia has some of the oldest vines in the world. They were largely unaffected by the european wine blight in the 19th century.,,,,f0976f342215a984184a13a54b26877ece8cebba,@fitterhappierAJ Not sure if you're a wine drinker/lover but Croatia has some of the oldest vines in the world. The… https://t.co/iA4SuBiBJL,"[17, 189]",1,1.4712263758058414e+18,3712375817.0,Euqinomist,,,,0,0,0,0,0,0,0,low,en,1639603191758,,,wine
1471228558253166593,16012211,2021-12-15T21:19:57+00:00,RT @ThinkingBottle: Obscure French Grape Makes Waves in Virginia (When Will the World Catch On?) https://vintnerproject.com/wine/obscure-french-grape-makes-waves-in-virginia-when-will-the-world-catch-on/ via @vintnerprojec…,1.471136628622168e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @ThinkingBottle: Obscure French Grape Makes Waves in Virginia (When Will the World Catch On?) https://t.co/Ec57AYjPLV via @vintnerprojec…,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603197049,0.0,,wine
1471228571985326089,924989911555600385,2021-12-15T21:20:00+00:00,"Thomas Müller is the first player to record 12 assists in the first half of a Bundesliga season since detailed data collection began in 2004/05.

Like a fine wine 🍷

[@OptaFranz] https://twitter.com/MansionBet/status/1471228571985326089/photo/1",,,,9335de48b3673c3f69433a34861c115d1d382be3,Thomas Müller is the first player to record 12 assists in the first half of a Bundesliga season since detailed data… https://t.co/xmq82Vb6AP,"[0, 178]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603200323,0.0,,wine
1471228576586420224,1385626648054206469,2021-12-15T21:20:01+00:00,"@GBNEWS No, it’s only cheese and wine",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@GBNEWS No, it’s only cheese and wine","[8, 37]",0,1.4712260553022956e+18,1.3391661291100652e+18,GBNEWS,,,,0,0,0,0,0,0,0,low,en,1639603201420,,,wine
1471228576791937033,179523952,2021-12-15T21:20:01+00:00,Want a unique gift idea for a friend this year? Instead of a bottle of wine - gift them 8 exclusive tasting opportunities with the @EPICWineries Tasting Pass. Click https://bit.ly/3bPyLUo for details - $50 for 8 tastings all from your smartphone #YQG https://twitter.com/TWEPI/status/1471228576791937033/photo/1,,,,2feaa4497dbf2f5efce3ede84518b1db6517855c,Want a unique gift idea for a friend this year? Instead of a bottle of wine - gift them 8 exclusive tasting opportu… https://t.co/Rwq7qMwZBz,"[0, 251]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603201469,0.0,,wine
1471228577085599761,1009269296151908353,2021-12-15T21:20:01+00:00,"Wine #cats and naps funny carb lover tee or anyone who loves napping white #wine, red wine, midday naps, and cute #kittens. https://buff.ly/3bWGRun",,,,169a89a27ef3ad2a4af15851e3f6452bfeb0ef67,"Wine #cats and naps funny carb lover tee or anyone who loves napping white #wine, red wine, midday naps, and cute… https://t.co/M3cFBn0Xrj","[0, 147]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603201539,0.0,,wine
1471228580004700162,1318099644522647555,2021-12-15T21:20:02+00:00,"My word, the Dawn Winery's wine is every bit as delectable as they say!",,,,65e6b928df8d83bda73cd8b828f7fa6c260217e9,"My word, the Dawn Winery's wine is every bit as delectable as they say!",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603202235,,,wine
1471228586862559234,2591622193,2021-12-15T21:20:03+00:00,RT @ChrisWalkey: Just spoke to me dear friend who runs a London restaurant / wine bar - Lost 30k of bookings last two days. I'm heartbroken…,1.4712246237107569e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,RT @ChrisWalkey: Just spoke to me dear friend who runs a London restaurant / wine bar - Lost 30k of bookings last two days. I'm heartbroken…,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603203870,,,wine
1471228588481523718,887504072,2021-12-15T21:20:04+00:00,"@samkaratekidjr They take there food and wine and go sit at the table, where they sit and eat, drink and just talk casually. Talking about about anything and everything random just enjoying the food, each other's company and off course the casual drink.

❝Mmm..❞ she nods the glass at her>>",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@samkaratekidjr They take there food and wine and go sit at the table, where they sit and eat, drink and just talk… https://t.co/DazR7qmbO9","[16, 296]",1,1.4712248699290788e+18,1.347653126107648e+18,samkaratekidjr,,,,0,0,0,0,0,0,0,low,en,1639603204256,,,wine
1471228593103683587,2358424405,2021-12-15T21:20:05+00:00,"@Katputze Im handsome as hell. And since you my ma, that means you gave me these looks. So go get your sexy photoshoot on. (P.s. i have red wine in case. Dont worry. Its a good vintage.)",,,,f0976f342215a984184a13a54b26877ece8cebba,"@Katputze Im handsome as hell. And since you my ma, that means you gave me these looks. So go get your sexy photosh… https://t.co/HsMV7HQjGr","[10, 186]",1,1.4712234628910408e+18,1.0436170394353992e+18,Katputze,,,,0,0,0,0,0,0,0,low,en,1639603205358,,,wine
1471228603157422080,1022029847462404096,2021-12-15T21:20:07+00:00,"@drhingram btw, yesterday I smuggled wine to the Czech republic through the post, and the postage cost more than the wine. Keep thinking that while outwitting Customs, I've actually lost out.",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@drhingram btw, yesterday I smuggled wine to the Czech republic through the post, and the postage cost more than th… https://t.co/A5CBjWNw9U","[11, 191]",1,1.4712271589956035e+18,1.0220298474624041e+18,themacraecase,,,,0,0,0,0,0,0,0,low,en,1639603207755,,,wine
1471228605132783616,40359597,2021-12-15T21:20:08+00:00,"RT @FrenchforRabbit: What a great night! PJ's and wine, incredible theatre via @silotheatre's Breaking Bread followed by the @GirlsRockCamp…",1.471040416204034e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @FrenchforRabbit: What a great night! PJ's and wine, incredible theatre via @silotheatre's Breaking Bread followed by the @GirlsRockCamp…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603208226,,,wine
1471228608320581636,1191418474121367552,2021-12-15T21:20:08+00:00,Bottle of rum or red wine n you’ll be alright,,1.4712240034779996e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Bottle of rum or red wine n you’ll be alright,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603208986,,,wine
1471228615262097412,1449823784152805384,2021-12-15T21:20:10+00:00,"RT @NdiUganda: Bobi Wine detained again at his home
@BBCNews
@cnni
@BBCWorld
@BBCPolitics
@CNNPolitics
@SkyNews
@BBCBreaking
@USAmbUganda
@…",1.4707160783346196e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @NdiUganda: Bobi Wine detained again at his home
@BBCNews
@cnni
@BBCWorld
@BBCPolitics
@CNNPolitics
@SkyNews
@BBCBreaking
@USAmbUganda
@…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603210641,,,wine
1471228620878364681,1219078563397324806,2021-12-15T21:20:11+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603211980,,,wine
1471228623805943810,1441078746317000706,2021-12-15T21:20:12+00:00,What’s a moleskin without a wine stain?,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,What’s a moleskin without a wine stain?,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603212678,,,wine
1471228625215275008,1343784055645622273,2021-12-15T21:20:13+00:00,"RT @elytrafall: scheduled

it’s been 1 year since wilbur and quackity talked about the wine stream

did we get it",1.4711631541388657e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @elytrafall: scheduled

it’s been 1 year since wilbur and quackity talked about the wine stream

did we get it",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603213014,,,wine
